2024-05-01 18:35:07,Coke
2024-05-01 18:35:51,Coke
2024-05-01 18:36:01,Pepsi
2024-05-01 09:54:46,Pepsi
2024-05-01 09:54:50,Pepsi
2024-05-01 09:54:52,Pepsi
2024-05-01 09:54:54,Pepsi
2024-05-01 09:54:55,Pepsi
2024-05-01 09:58:51,Coke
2024-05-01 09:58:56,Pepsi
2024-05-01 10:03:08,Pepsi
2024-05-01 10:44:09,Pepsi
2024-05-01 10:44:13,Pepsi
2024-05-01 10:44:17,Pepsi
2024-05-01 10:52:23,Pepsi
